date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2020-12-21,11402,18461,5000,45,34,9091,11265,40,18019,315,57052,1428,7703,3257,200,500,0,36170,290,2753,130,1600,2000,596
2020-12-22,3402,2239,0,1,333,19463,50063,2000,11762,9229,1218,887,1249,17,10880,4069,2189,22035,1538,18,214,1311,11608,14683
2020-12-23,28,3055,2446,0,5,64191,134,1432,1686,505,0,494,3572,4000,242,19699,23081,252,0,8000,1643,2510,3786,33
2020-12-24,887,478,600,1196,1183,750,24522,2070,520,459,0,7368,2600,20179,4117,16108,0,1016,0,253,14031,15999,1825,795
2020-12-25,621,32640,2001,726,600,5000,38696,1000,1850,0,1560,6600,100,117,17656,662,699,1724,3751,1379,194,2782,13519,10489
2020-12-26,9114,125,2004,3482,1450,500,4500,9137,15668,1126,445,402,69,1000,9509,1312,1378,1913,50,0,4450,2223,0,6035
2020-12-27,158,3375,0,2009,0,1900,200,18595,468,906,323,2,148,636,0,1773,35,2364,3680,1346,1682,260,2406,0
2020-12-28,7205,7000,1160,8700,4000,448,1907,20547,70,500,0,109,1315,158,5300,1200,101,1700,2525,450,2095,469,586,7
2020-12-29,2800,1350,650,62,22271,0,175,0,23443,0,442,100,0,2195,10689,126,0,1400,1741,0,4700,565,2200,16000
2020-12-30,5421,380,1100,1949,1160,6100,2000,0,59,19011,0,1000,6082,1400,5659,0,8897,1101,5986,19873,0,0,2603,2000
2020-12-31,19710,700,0,0,1203,0,5450,0,10441,29705,1085,15024,1197,265,8954,2777,8312,0,0,0,659,5442,1399,3637
2021-01-01,117,4090,6786,138,1413,300,0,0,0,14180,5196,0,0,150,1350,0,3008,600,8518,10873,1339,3754,0,6000
2021-01-02,5000,0,33,2055,21926,0,2312,2277,20807,440,1200,6386,1690,1547,63,896,530,5869,5471,1500,152,32000,2316,5026
2021-01-03,50,11500,6583,0,1100,600,50,20,39764,20753,0,295,1335,441,67,22173,2448,0,190,400,9810,2642,6717,1060
2021-01-04,2000,7549,335,5262,7860,2055,21130,6000,14036,536,2500,0,14783,16450,25,300,1276,30484,618,5313,6445,900,15272,1051
2021-01-05,4300,1560,10198,1272,4495,75640,2302,0,1954,255,1000,550,4500,220,621,31422,1500,300,1400,513,12734,10512,2850,2000
2021-01-06,8145,0,0,50,775,19801,303,8000,404,4190,1791,2600,20212,3000,2404,7935,1163,0,8262,24411,4452,1300,0,31159
2021-01-07,25,2707,37506,9535,0,24842,0,40585,3346,944,1577,92,40,767,6347,7015,2685,1046,17335,6318,12832,1100,2392,3000
2021-01-08,7071,4000,1026,0,0,20073,0,0,336,0,0,1000,85,610,788,452,4000,11019,2300,1531,325,8590,2573,267
