date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2020-11-07,23890,16792,9821,14107,22529,26267,9200,8310,12764,4880,1400,14198,9846,9219,12431,6900,52006,4485,1533,14974,14036,12175,33440,3885
2020-11-08,15372,20837,19394,7612,9930,2999,6436,4451,3419,1770,9200,3877,19655,12905,11895,17251,6563,26402,3901,9725,17079,5600,80700,23422
2020-11-09,28383,14486,8729,3077,17154,13990,5359,7075,7181,4105,13229,3704,4334,11756,10262,1818,24732,52635,32664,9393,15941,18015,17484,22845
2020-11-10,20100,21583,4675,8407,10249,24365,12182,4250,2526,713,9068,10618,17190,23510,11865,4126,26780,13045,2232,10256,14588,17102,8006,8336
2020-11-11,33045,15434,20038,12851,9055,3320,16619,7866,6769,11055,17203,5507,8844,6566,12232,5131,17361,5503,25266,9395,18689,4793,9805,9513
2020-11-12,12336,24675,12669,7328,8816,10740,14425,8168,5289,16652,13145,7173,16727,7782,32522,7783,7882,5654,11527,16912,17866,11177,13480,6344
2020-11-13,48310,30410,12095,14819,10037,13491,7708,8580,13603,7138,17600,7903,18293,6250,10814,9978,39449,19015,16998,36993,6442,12208,29962,7439
2020-11-14,9203,4977,13127,2953,10430,4160,9582,3554,1235,2843,12450,900,14428,5718,8310,1615,14015,8640,9748,25898,20165,12650,23595,6534
2020-11-15,18905,4310,12741,18600,16310,2281,4875,9748,10265,4277,3303,2635,8282,15903,10865,10893,12361,95844,7910,20890,12084,20067,28679,7495
2020-11-16,62711,9100,4323,8688,12480,8600,4748,33763,4659,13274,4084,15640,36907,4983,24977,4732,8696,34169,45767,11853,181604,8145,7718,9941
2020-11-17,63356,8885,17141,16806,5504,5218,8688,37250,3101,980,3244,10859,4862,17415,12731,12940,7325,17786,7375,6685,9590,10599,3580,8870
2020-11-18,13988,4649,8460,11233,14279,4809,8705,16187,1647,7474,9152,4451,5342,10072,44471,4360,4352,14195,14641,19002,4114,6679,23163,835
2020-11-19,14217,10853,10120,10837,17505,9369,14962,2637,12040,7602,9202,3440,20870,12356,5650,22050,23118,19020,22768,4702,13897,4517,17692,4215
2020-11-20,16314,4390,14274,3419,11507,15069,9866,3012,3710,9925,8053,5190,5068,18265,8296,42502,34642,10594,7130,14750,25096,24652,8025,2047
2020-11-21,16022,11405,15383,8588,35078,6020,8090,7338,26422,19925,36255,2447,7181,7326,26387,3617,11336,12550,4862,5222,21285,7266,5456,11865
2020-11-22,13070,15756,3701,26599,13980,5581,11198,7867,1657,7275,9800,8513,3237,16956,44547,8452,18079,17398,20839,40443,9395,8064,44797,5916
2020-11-23,36000,3344,100286,3465,65419,20269,2707,11842,24294,15208,15523,5203,5511,16183,7967,6462,27239,4267,23115,2296,13007,14056,5750,23304
2020-11-24,26206,16601,22771,7167,9041,1929,4736,5811,4800,10815,5970,5000,10928,5480,14865,10841,5419,4794,14083,2743,17802,3618,13197,22957
2020-11-25,14292,4419,5812,6849,17154,2544,12760,26257,5874,20193,11078,5722,6846,5600,14874,13721,24805,4468,10170,10032,7550,9784,21277,29982
2020-11-26,19863,14550,4393,3780,4195,2735,7218,10267,12200,11478,19579,3516,5700,3393,24728,15050,14987,7887,9182,15997,14466,9548,4046,4850
2020-11-27,34337,6758,1415,9263,1060,5099,6921,17435,7119,7716,7992,3593,2903,13340,7235,10025,10867,18017,10441,4996,17133,4060,12040,4745
2020-11-28,42023,2284,31655,8005,4650,8255,17582,3616,3398,6161,5855,6613,13562,5488,9605,6865,14018,34842,10770,8410,9987,18294,15350,12589
2020-11-29,12840,17316,26477,79287,24056,4354,3869,3223,4057,4784,2253,2200,6311,6258,16305,5919,14282,7064,18861,12955,4274,9035,3064,25571
2020-11-30,24779,8511,13976,6162,9507,6749,10990,4519,8000,17861,7232,5835,8678,15344,13523,14767,19105,24808,11939,7915,14149,10454,4420,29225
2020-12-01,18431,33632,14237,1900,19408,3846,5027,2211,3137,2641,5543,13280,16274,15562,7871,16412,11451,21560,35764,4025,4289,1865,12540,7165
2020-12-02,18416,14419,26137,30393,9220,1550,3550,14260,2196,2176,36753,3220,3925,25231,4673,25085,8332,9914,8091,9770,11155,6862,11848,3950
2020-12-03,6114,4299,9689,11124,28802,25048,6317,8559,1863,4100,3034,3716,80700,5500,6484,19574,15522,4420,14311,5982,8248,5756,10875,20221
2020-12-04,2568,7255,9208,9806,17681,16511,1300,4596,3633,6203,6793,8750,8523,10073,25964,10238,27582,9241,5378,5260,7679,19742,3900,2283
2020-12-05,21561,10275,49020,8670,3163,3985,8926,3789,7291,7689,9887,10,8980,1501,7749,2562,19729,6000,10735,3224,6534,22560,8871,13564
2020-12-06,21358,8673,22988,22903,7087,11743,3097,5164,5356,11390,13039,52237,24973,16482,8940,6900,4392,14859,10451,74773,15770,4150,8165,23305
2020-12-07,16270,8624,26237,3450,2172,2444,13011,10603,2160,4751,2352,4122,16164,9609,19832,9564,7782,13432,8335,3407,11628,11510,5438,9683
