date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2020-12-19,290484,15061,14408,14605,12271,5092,13268,7698,15022,160138,3313,2255,8281,3697,5847,4450,12830,5300,16209,3546,49508,45181,24429,21898
2020-12-20,21748,23812,15315,15924,2112,11216,5872,7597,1445,26503,24739,14843,12484,1771,7465,7975,4583,3339,5401,12053,9319,17880,32097,19130
2020-12-21,51577,49914,13582,8312,6860,2626,33233,13232,6676,11911,11425,13025,6518,8588,30423,9064,5295,8095,12797,96662,91793,3428,27554,11904
2020-12-22,24017,18052,9520,264803,24170,11202,6850,12226,3870,17568,11475,5893,15903,15921,11104,11248,7347,29069,19484,3860,19981,21653,52789,10732
2020-12-23,16149,6355,20660,17617,35195,2589,4857,6029,1016,10072,6074,17075,10324,1746,25439,37833,14074,6980,7665,3370,22030,8528,10308,9612
2020-12-24,15024,7214,99047,16803,10238,8045,7128,9124,2419,5594,2815,4441,2830,4150,1221,1879,6183,9064,32587,12143,9255,4000,48494,2135
2020-12-25,20664,45059,20189,25724,6540,22606,30151,197778,10292,1040,7146,14360,1597,3188,10065,8059,11829,53825,7593,106975,4958,2832,3538,13670
2020-12-26,19144,5624,20456,11404,12693,4020,12988,22350,16614,23973,15298,14777,11240,10656,4852,20567,8681,11599,10614,7972,5287,905,10396,86212
2020-12-27,36441,25246,12580,9052,28351,25190,18366,2834,11123,11685,10499,6490,2123,14360,2129,29507,3383,38641,10856,8487,43177,1417,16036,10990
2020-12-28,17433,5392,11897,2170,10537,14911,6377,20775,15898,1018,20917,7287,2297,15333,12801,9279,22057,23450,20100,71761,8694,6656,9698,17375
2020-12-29,20091,42440,11090,25085,4327,22565,2524,10237,6065,3591,4043,4870,26034,4825,20395,5349,3641,3714,5838,11769,52801,5579,8847,20900
2020-12-30,30130,17223,2929,1921,28802,2339,6245,2462,4259,2297,5426,4123,12840,1903,2073,4068,5061,63542,16332,22447,22671,17357,8046,21141
2020-12-31,63278,57127,21535,22712,10642,17392,2161,3816,24660,10352,12001,20079,9905,4288,6024,5496,19802,37181,12126,8181,7986,11265,10119,9723
2021-01-01,25042,21463,10961,28613,40007,2888,16701,939,5283,1618,900,11122,6380,8485,6294,8172,7487,10199,6934,34683,7551,66971,6841,10297
2021-01-02,33844,14688,20553,8673,7332,13902,6604,117604,13878,10617,3461,15312,11492,3276,7459,18729,6399,8505,7378,13242,25798,15116,9112,5920
2021-01-03,97624,3510,19394,2223,7013,25429,3107,2571,24727,5550,5442,12783,1586,14153,3183,8403,11787,7222,12273,39615,3855,20502,26274,5756
2021-01-04,20660,7925,6428,19185,4079,21056,10837,7519,3833,1373,6147,668,2162,7035,7638,15990,18491,103808,3325,17978,15955,18525,12515,6111
2021-01-05,11129,14000,16030,16798,16245,3950,11305,8540,4837,5397,6734,1429,12295,3610,6145,16721,4354,7916,3362,29864,5051,3601,3994,4734
2021-01-06,13891,12350,10249,14315,11964,20997,16574,8529,1975,5434,8999,4000,16713,6975,4995,25294,6502,53159,22579,23503,6519,12205,19400,41781
2021-01-07,29233,9976,55077,3640,7752,4298,22354,2621,5894,6352,10720,4050,3039,46860,6524,12308,8471,16672,10018,8765,62212,7376,4542,11117
2021-01-08,22744,22740,5311,3815,11531,4140,5169,15117,6379,9709,5215,4911,8790,14072,4183,4540,11733,23794,7576,30674,8125,49705,15750,5565
2021-01-09,9500,8998,12969,11805,2880,6464,6702,36382,27503,185372,7542,5698,21828,3401,4793,16293,36219,12294,7850,18374,12025,12966,18707,12589
2021-01-10,68617,18510,4630,12625,5659,2058,19522,4788,3933,7210,3970,2932,11856,5478,5148,3487,9857,24494,5680,16298,16899,14258,9545,5521
2021-01-11,24863,23411,6510,17560,54916,24647,5559,3180,3089,6084,1629,4908,3433,6552,12305,16522,4205,13517,9338,2200,5976,29205,13456,14107
2021-01-12,9731,5984,30303,16794,8792,5067,15395,13101,9538,8751,5827,10707,2387,30820,5940,8884,8275,5023,12551,17444,8067,10183,12015,6142
2021-01-13,30502,24745,14608,19424,11918,3249,3073,15870,8591,5451,12696,1786,25283,28880,9722,11142,13511,5511,32228,19693,26965,17030,9011,29219
2021-01-14,20453,20723,30940,7302,8653,37541,11136,11041,11733,14150,9817,9581,8470,6666,26135,13204,23940,20528,76860,18457,3514,13054,24880,5152
2021-01-15,36592,26669,26383,10248,17658,8536,21321,10505,3352,850,6248,6094,5397,18790,14916,7434,29126,12855,53092,21773,2630,12270,20316,15590
