date,hour 0,hour 1,hour 2,hour 3,hour 4,hour 5,hour 6,hour 7,hour 8,hour 9,hour 10,hour 11,hour 12,hour 13,hour 14,hour 15,hour 16,hour 17,hour 18,hour 19,hour 20,hour 21,hour 22,hour 23
2020-12-24,19522,580,11972,1509,256,2008,8644,2082,2120,1000,633,50,2527,26351,2259,3471,626,1406,3490,2037,630,1159,4438,1872
2020-12-25,2170,12963,3270,5644,360,12330,18005,7479,12840,300,3270,75,2401,2795,261,669,10753,14569,5828,7098,4395,2434,1642,3531
2020-12-26,4236,35077,13481,2223,20123,160,12488,1383,116702,9175,136,570,1188,1763,4240,3354,2120,848,1127,4183,11848,21026,1308,18228
2020-12-27,3217,2501,4232,175,6155,8515,8416,7144,4100,2353,3158,154,1630,10170,256,17742,7810,2485,1555,13255,5525,2913,8200,5205
2020-12-28,16712,2370,4750,2835,24724,5816,8919,307,327,5,10097,13163,20,2848,16784,8755,4443,1811,20,6685,5300,7070,507,3530
2020-12-29,14263,5728,6128,17982,8294,0,1165,12614,13799,100,20769,250,8349,11757,8037,364,15267,1834,1396,15134,20674,5962,7291,481
2020-12-30,12253,4749,8828,145,844,6224,12049,2516,12435,2569,890,11447,772,420,8779,3155,1627,840,6088,3594,6051,839,320,13717
2020-12-31,11461,17243,2184,4743,3914,11012,20207,2355,50,2222,959,3244,2036,4593,16581,6563,2192,3425,19358,603,4810,3943,6924,7187
2021-01-01,28711,760,1372,600,919,3075,1693,4279,551,1188,1055,5391,3045,13150,12492,6698,2344,15130,10590,556,11172,23128,13622,9549
2021-01-02,7073,12480,10468,6594,6120,5892,720,17581,3605,11399,20,4251,2765,10865,30,9716,12330,2588,7081,12346,228,10706,673,9131
2021-01-03,2515,5718,2444,5308,1978,15809,4479,0,2017,3207,21766,3235,5366,3312,792,8464,11998,1154,27254,17891,1493,2618,4910,3747
2021-01-04,9907,1070,13996,4168,2632,15889,1076,433,19293,4451,8929,1407,892,1765,1339,3707,12425,11979,5665,5622,8000,18450,30,9488
2021-01-05,739,10099,6150,6107,29626,15949,4120,0,1262,3801,1338,3152,910,2239,4852,5147,16032,5516,3636,1761,1275,96,1110,1478
2021-01-06,16217,9246,4120,4597,3112,3522,5562,2141,13,7975,1204,5551,4167,1382,3741,3449,14422,18000,8506,16338,9274,8148,9671,3760
2021-01-07,17645,32644,5814,4167,2230,648,18434,1380,2026,0,100,2554,4630,3898,6834,855,11825,3203,3801,1240,60820,19440,16355,1898
2021-01-08,3023,40158,6861,3239,11385,11488,2054,6490,4683,2165,3198,3163,6679,156,8170,4164,2481,9628,26791,30955,4469,4190,18382,578
2021-01-09,13556,2031,4898,2685,6939,3052,713,7790,2115,2654,1713,0,9729,1618,5413,5630,3724,8795,7557,3366,2000,1045,48,2069
2021-01-10,10940,7713,7383,9451,6634,2900,1315,2542,470,45,3863,1066,710,10096,60,1600,12279,2229,1893,2829,8152,6925,5657,792
2021-01-11,4902,8428,1875,3358,15449,5563,2597,12334,186,1100,15,1791,20511,1050,17105,9340,21968,5354,2195,2000,13898,3677,1959,16784
